year,st,stateno,state,state_fips,state_icpsr,exp_public_welfare,welfare_spending_percap,unemployment,statemin,employed,unemployed,afdc_case,afdc_rep,afdccases_childonly,marginallyfoodinsecure,foodinsecure,verylowfoodsecure,foodstamp_case,foodstamp_rep,nslp_free,nslp_reduced,nslp_total,sbp_free,sbp_reduced,sbp_total,povrate,ssirecipients_aged,ssirecipients_blind,ssirecipients_disabled,ssirecipients_total,ssistate,ssitotal,stateeitcrate,wicparticipation,workerscompensation,apwpi,apwpia,apwspt,ig_welf,policypriorityscore,pro_welfare,anti_welfare,neutral_welfare,lowincchildren_number,mothersaid,adc,aidperm,blind,oldagea,timelim,afdc_up,medicaid_stateadoption,x_chip_children,x_chip_infants,x_chip_pregnantwomen,x_chip_pregntwomen_prebba,z_ssi_afdc_families_payments,z_ssi_blind_payments,z_ssi_blind_payments_post1965,z_ssi_disabled_payments,z_ssi_disabled_payments_post1965,z_ssi_ga_payments_per_case,z_ssi_ga_payments_per_recipient,z_ssi_old_age_payments,z_ssi_old_age_payments_post1965,z_tanf_initialelig,z_tanf_maxpayment,z_tanf_paymentsperfamily
2008,MA,21,Massachusetts,25,3,NA,NA,5.5,8,3261408,191060,45683,91166,17179,16.676861,10.02326,4.0939398,266430,505782,210306,38730,557824,99969,9929,133918,11.3,45825,3651,132979,182455,114,751,0.050000001,123938,21556,0.03773556,0.01118856,12433.831,NA,NA,0.290438711,0.317824196,0.391737093,20,1,1,1,1,1,0,NA,NA,300,300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.961,467.527,334.274
2008,MI,22,Michigan,26,23,NA,NA,8,7.4,4529289,392177,66554,172483,21792,24.15135,13.1857,4.1528502,590930,1256373,429322,81665,901387,187461,19574,251518,13,16309,1593,214679,232581,14,651,0.1,238198,72552,0.03276986,0.00376588,11548.712,NA,NA,0.313050417,0.302308922,0.384640661,83,1,1,1,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.097,467.981,248.767
2008,MN,23,Minnesota,27,33,NA,NA,5.4,6.15,2766342,158746,23057,52181,10085,20.62965,12.8316,4.8579998,140423,293918,178219,54894,612159,79152,17900,138060,9.9,10354,722,69597,80673,81,718,0.33000001,141440,103671,0.04511892,0.01925148,10023.42,NA,NA,0.1989492,0.413078874,0.387971926,55,1,1,1,1,1,0,NA,NA,275,280,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.43,497.634,267.89
2008,MS,24,Mississippi,28,46,NA,NA,6.6,6.55,1220991,85781,11268,23026,6073,32.28241,20.096161,5.54914,188498,447181,263617,38389,404694,155438,14981,192593,18.1,12388,916,109151,122455,0,637,0,109015,101420,0.04766016,0.0025246,4249.661,NA,NA,0.229224793,0.43564177,0.335133438,68,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.745,185.901,205.245
2008,MO,25,Missouri,29,34,NA,NA,6.1,6.65,2842845,186012,35921,86647,9129,28.50564,17.83795,6.7774701,314012,888564,268592,60960,639155,146955,23048,226094,13.3,8509,916,115024,124449,0,637,0,143007,35885,0.02919883,-2.4524e-4,6330.555,NA,NA,0.236132331,0.444290558,0.31957711,58,1,1,1,1,1,0,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.875,288.072,212.562
2008,MT,26,Montana,30,64,NA,NA,5.1,6.55,483347,25816,3122,7782,1336,21.800911,15.98351,5.77775,35494,80407,32818,9600,86482,15459,2863,24847,12.9,1074,120,14839,16033,0,637,0,19914,147245,0.03255227,-0.00480905,1082.218,NA,NA,0.24557097,0.390152686,0.364276343,15,1,1,1,1,1,0,NA,NA,175,175,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.113,459.939,304.183
2008,NE,27,Nebraska,31,35,NA,NA,3.3,6.55,956759,32998,6715,15994,3306,23.91461,14.69098,5.1419301,52082,120809,77396,25545,239956,32138,6026,54915,10.6,2000,233,21494,23727,7,644,0.035,44507,107088,0.02997498,0.00197318,2138.096,NA,NA,0.213113506,0.445300714,0.34158578,30,1,1,1,1,1,1,NA,NA,185,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.124,354.632,201.984
2008,NV,28,Nevada,32,65,NA,NA,6.7,6.85,1272187,91387,7193,18264,3262,24.562639,17.066839,4.9288702,67380,144494,101280,24908,195747,41377,7027,61518,10.8,9375,657,26647,36679,36,673,0,60973,128093,0.01708487,-0.00267888,1828.543,NA,NA,0.257725828,0.377746313,0.364527858,78,1,1,0,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230.37,342.714,268.686
2008,NH,29,New Hampshire,33,4,NA,NA,3.9,6.55,714104,28677,4433,9070,2136,17.05278,9.5721798,4.1739998,31244,63583,25622,8498,112861,10229,1764,21068,7,871,156,14784,15811,61,698,0.1,17905,10415,0.02832982,0.00369521,1637.632,NA,NA,0.2438149,0.393199502,0.362985597,4,1,1,1,1,1,0,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.505,508.567,358.78
2008,NJ,30,New Jersey,34,12,NA,NA,5.3,7.15,4263965,240467,33468,79565,10333,20.66432,13.4353,4.24264,210867,437860,278807,62454,669759,110102,14979,155224,9.2,34010,897,124844,159751,31,668,0,159064,18032,0.02831119,0.00489818,12631.318,NA,NA,0.294885014,0.26188198,0.443233006,134,1,1,1,1,1,0,NA,NA,350,350,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.009,328.673,195.855
2008,NM,31,New Mexico,35,66,NA,NA,4.5,6.5,902411,42137,12983,34313,5339,33.2598,17.506741,6.3116102,95769,239959,135160,23849,217092,87538,12605,124403,19.3,8322,458,48825,57605,0,637,0.22499999,67900,362487,0.05582526,0.01824904,3676.616,NA,NA,0.258230175,0.380724689,0.361045135,57,1,1,1,1,1,0,NA,NA,234,235,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982.112,431.666,264.291
2008,NY,32,New York,36,13,NA,NA,5.4,7.15,9139080,525693,117034,257575,58416,23.525909,14.75334,5.9502101,1036676,1952991,965631,178594,1817651,393913,53881,555570,14.2,134147,2901,521217,658265,87,724,0.1,497327,54887,0.0467499,0.0158738,43963.167,NA,NA,0.325194352,0.32988406,0.344921587,195,1,1,1,1,1,0,NA,NA,400,400,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.313,558.562,395.156
2008,NC,33,North Carolina,37,47,NA,NA,6.1,6.55,4281713,278346,24124,45322,16841,26.55331,15.32966,4.5956702,419127,946978,491381,99777,965552,259303,35885,365881,13.9,22315,1702,184392,208409,0,637,0,260433,36226,0.03199248,0.00235677,10480.472,NA,NA,0.252080447,0.394744327,0.353175226,157,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.928,279.959,194.788
2008,ND,34,North Dakota,38,36,NA,NA,3.2,6.55,359333,11692,2023,5079,567,16.153669,8.3885899,2.9893401,21825,48412,21110,6732,80038,10073,1906,19953,11.8,853,67,7112,8032,0,637,0.30000001,14925,2024615,0.03180743,-0.0024123,810.583,NA,NA,0.194853825,0.48838163,0.316764545,8,1,1,1,1,1,0,NA,NA,150,150,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1232.47,469.56,261.024
2008,OH,35,Ohio,39,24,NA,NA,6.4,7,5580843,384323,80796,174554,43940,31.275021,18.81661,7.3590298,526800,1150928,479927,94449,1105460,236203,26209,337023,13.7,14993,1735,248545,265273,0,637,0,292937,2002366,0.04064446,0.01015568,16888.63,NA,NA,0.310558286,0.364784502,0.324657213,120,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.589,399.369,267.061
2008,OK,36,Oklahoma,40,53,NA,NA,3.7,6.55,1681081,65385,8529,18301,5570,27.54118,17.26902,7.5194802,176483,419038,228543,45117,424427,136838,20032,197647,13.6,7059,712,80058,87829,46,683,0.050000001,122840,315342,0.03622463,0.00630599,4820.837,NA,NA,0.1780236,0.501744153,0.320232247,39,1,1,1,1,1,0,NA,NA,185,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896.265,317.608,142.108
2008,OR,37,Oregon,41,72,NA,NA,6.5,7.95,1827352,127769,18568,41630,7994,27.260361,16.914841,7.7719798,243257,469315,158314,33893,308164,88183,14945,138951,10.6,8142,625,57587,66354,2,639,0.059999999,108000,663208,0.03020945,7.6563e-4,4129.646,NA,NA,0.269153512,0.351942829,0.378903659,70,1,1,1,1,1,1,NA,NA,185,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.252,455.801,305.298
2008,PA,38,Pennsylvania,42,14,NA,NA,5.3,7.15,6109645,341890,52102,125500,20619,24.104441,14.4711,4.9652901,558939,1187822,435429,99480,1147643,182895,23811,272804,11,27029,2048,310620,339697,27,664,0,251159,492512,0.0411138,0.01158395,21062.855,NA,NA,0.261630104,0.36406637,0.374303526,116,1,1,1,1,1,0,NA,NA,300,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.551,356.039,210.778
2008,RI,39,Rhode Island,44,5,NA,NA,7.8,7.4,525941,44387,8087,19017,2627,26.445129,16.334459,5.9974799,41548,84868,44772,6725,83915,18749,1807,25236,12.7,3787,171,27590,31548,57,694,0.25,25823,14976,0.04919492,0.01746341,2155.623,NA,NA,0.302469779,0.31083502,0.386695201,12,1,1,1,1,1,0,NA,NA,250,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.77,451.083,287.235
2008,SC,40,South Carolina,45,48,NA,NA,6.8,6.55,1996409,145823,14933,33545,7384,29.098301,17.41888,7.29247,255702,589763,279896,43067,499074,174904,20024,244209,14,10590,1265,95287,107142,0,637,0,126956,238989,0.03689206,0.00621683,5448.868,NA,NA,0.214850736,0.457368946,0.327780318,95,NA,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.402,276.022,170.493
2008,SD,41,South Dakota,46,37,NA,NA,3.1,6.55,432925,13693,2848,5825,1993,22.152229,13.59707,5.30832,26189,62945,34903,10014,105631,16368,2506,25035,13.1,1531,94,11458,13083,15,652,0,22609,9984,0.02627235,-0.00502943,820.471,NA,NA,0.193758039,0.48431430600000003,0.321927655,15,1,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.444,528.703,314.328
2008,TN,42,Tennessee,47,54,NA,NA,6.6,6.55,2853746,201039,53360,135720,17403,28.24439,16.75795,5.8656301,410458,911253,364301,62732,695370,198035,25243,273947,15,14559,1480,149112,165151,0,637,0,169432,97077,0.03782758,0.00950895,8193.02,NA,NA,0.191587139,0.495747333,0.312665528,70,1,1,1,1,1,1,NA,NA,250,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384.74,194.812,144.119
2008,TX,43,Texas,48,49,NA,NA,4.8,6.55,11104115,560275,53536,119340,37265,33.543499,21.36573,6.8854198,994786,2532047,1905980,317469,3172793,1067730,130552,1445375,15.9,107215,6563,452503,566281,0,637,0,934597,619790,0.02525033,0.00195819,23444.84,NA,NA,0.180433584,0.433960162,0.385606253,829,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.255,264.235,253.817
2008,UT,44,Utah,49,67,NA,NA,3.6,6.55,1322089,49112,4736,11502,2651,21.11062,10.90763,3.4477401,53715,134180,99543,38383,327591,38560,8586,62820,7.6,2392,236,22815,25443,0,637,0,66252,243443,0.02523963,0.00106826,2268.758,NA,NA,0.182729362,0.505434018,0.31183662,31,1,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.1,425.82,334.277
2008,VT,45,Vermont,50,6,NA,NA,4.7,7.68,338273,16626,3581,8327,1196,24.96298,16.170151,7.6478601,27642,55847,17985,5443,54819,10841,2182,19716,9,1045,76,13232,14353,52,689,0.2,16702,137176,0.05087285,0.01509863,1255.168,NA,NA,0.256494599,0.376503103,0.367002299,4,1,1,1,1,1,0,NA,NA,300,300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.112,538.471,360.296
2008,VA,46,Virginia,51,40,NA,NA,3.9,6.55,3970428,163015,28771,63735,11102,19.017151,10.49056,3.8961501,245592,545079,273203,69816,751889,139356,23138,225110,10.3,19628,1140,121054,141822,0,637,0.31999999,150820,6505,0.02328869,0.00239044,8078.372,NA,NA,0.22963868,0.404017965,0.366343355,79,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.245,215.837
2008,WA,47,Washington,53,73,NA,NA,5.4,8.07,3291309,187268,50505,118550,20537,26.47991,14.25138,6.0348902,292515,581001,235775,66738,528691,107348,25511,162379,10.4,15411,872,108691,124974,46,683,0,176005,1932255,0.02715053,0.00298709,7752.872,NA,NA,0.217583348,0.430912485,0.351504167,67,1,1,1,1,1,0,NA,NA,250,250,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963.956,482.837,322.298
2008,WV,48,West Virginia,54,56,NA,NA,4.3,7.25,777560,35345,8681,19334,4566,26.403839,14.85696,4.1152601,124183,276800,96844,21130,211106,58217,9816,96845,14.5,3566,535,75587,79688,0,637,0.039999999,51770,44944,0.0460906,0.00778046,2548.213,NA,NA,0.267162652,0.376869499,0.355967849,9,1,1,1,1,1,0,NA,NA,220,220,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.163,368.381,280.75
2008,WI,49,Wisconsin,55,25,NA,NA,4.9,6.5,2940438,151358,17485,37489,12240,23.74106,16.43886,4.7662101,180792,422781,194276,52841,597111,80149,13374,126627,9.8,7643,848,90523,99014,84,721,0,121754,26192,0.03480831,0.00839117,7494.035,NA,NA,0.253593481,0.359247992,0.387158527,56,1,1,1,1,1,1,NA,NA,250,300,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.445,284.421
2008,WY,50,Wyoming,56,68,NA,NA,3.1,5.15,284310,8969,266,499,194,19.37426,9.1933603,2.7307501,9564,22608,15880,6767,55081,7172,1910,13722,10.1,369,37,5497,5903,25,662,0,12617,143286,0.02595399,-0.01503979,671.019,NA,NA,0.222961668,0.41204544,0.364992892,5,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.032,326.773,178.216
2009,AL,1,Alabama,1,41,NA,NA,11,7.25,1924747,238252,18442,43226,8431,32.86993,20.743361,9.1537304,280625,679138,313786,51866,579880,162412,17120,212316,16.6,13373,848,155099,169320,0,674,0,140810,18370,0.03456621,0.00218233,5451.332,NA,NA,0.257874164,0.428912697,0.31321314,74,NA,1,1,1,1,0,NA,NA,300,300,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.882,230.091,204.15
2009,AK,2,Alaska,2,81,NA,NA,7.7,7.25,331792,27855,3033,8282,947,28.73193,18.24645,6.3193002,25107,64385,29317,6319,53554,11344,1815,16943,11.7,1977,97,9932,12006,362,1036,0,25816,78949,0.0491585,0.01164772,1524.66,NA,NA,0.2113894,0.452525634,0.336084966,11,NA,0,0,0,0,0,NA,NA,175,175,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.52,815.803,514.831
2009,AZ,3,Arizona,4,61,NA,NA,9.9,7.25,2817577,310533,37860,82085,19217,31.871161,20.570021,8.1664801,340852,813987,387679,66558,655498,170030,22004,231674,21.2,14024,866,91240,106130,0,674,0,208873,45334,0.03663074,0.00428542,8053.392,NA,NA,0.24891809,0.421295869,0.329786042,183,1,1,0,1,1,1,NA,NA,200,200,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.337,264.854,229.575
2009,AR,4,Arkansas,5,42,NA,NA,7.8,6.25,1252399,106512,8463,19211,3481,33.772041,21.29439,6.9717999,172602,411153,202156,38400,351950,115554,15435,155258,18.9,7321,709,94897,102927,0,674,0,94107,446739,0.04157164,0.00684893,3845.41,NA,NA,0.252619845,0.409550984,0.337829171,54,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.766,222.839,168.899
2009,CA,5,California,6,71,NA,NA,11.2,8,16182572,2032568,532907,1307832,242526,29.681749,18.58639,6.2060299,1122949,2670341,2028152,413360,3175063,897904,139920,1172714,15.3,358891,19706,871433,1250030,233,907,0,1439006,2177022,0.0358987,0.00899628,56248.527,NA,NA,0.247539866,0.389207352,0.363252782,674,1,1,1,1,1,0,NA,NA,250,250,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.514,628.589,423.544
2009,CO,6,Colorado,8,62,NA,NA,7.3,7.28,2524443,198539,9275,22762,4621,21.674999,13.46348,4.9904599,138382,319121,179801,39840,390868,71716,13436,107139,12.3,9048,491,52412,61951,25,699,0,107930,379489,0.01990145,-0.00256586,4171.043,NA,NA,0.241530241,0.417560436,0.340909322,88,1,1,1,1,1,0,NA,NA,200,205,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.739,398.476,300.746
2009,CT,7,Connecticut,9,1,NA,NA,7.9,8,1740971,150106,16722,33024,7293,20.539579,11.78142,5.0850801,139408,258165,118152,27041,302997,50941,6308,68912,8.4,6696,432,49142,56270,168,842,0,60148,69887,0.02910895,0.00330454,5666.298,NA,NA,0.278969821,0.390035591,0.330994588,34,1,1,1,1,1,1,NA,NA,300,300,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.334,433.598,340.645
2009,DE,8,Delaware,10,11,NA,NA,8.3,7.25,401312,36188,4511,12796,2577,18.30442,11.17325,3.3341999,40239,90933,40940,6705,90073,21456,2606,33202,12.3,1284,93,13922,15299,0,674,0.40000001,24028,22892,0.04133527,0.01095068,1508.529,NA,NA,0.258039868,0.39237897,0.349581162,13,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.31,325.609,238.735
2009,DC,8.5,District of Columbia,11,55,NA,NA,9.3,8.25,304500,31172,7956,18555,2181,28.341339,17.32004,4.3414602,56592,103311,30204,4053,44579,14322,1767,20431,17.9,1907,126,21542,23575,0,674,0.2,17473,16884,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,300,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,FL,9,Florida,12,43,NA,NA,10.4,7.21,8148123,946702,55090,97568,38824,29.74011,17.946779,6.6807098,1001711,1952362,936849,183086,1560392,440620,60083,610818,14.6,106216,2695,354662,463573,0,674,0,505671,469199,0.02779165,-0.00281988,19872.543,NA,NA,0.260762693,0.396549958,0.342687348,526,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.401,314.874,246.527
2009,GA,10,Georgia,13,44,NA,NA,9.9,7.25,4311854,475895,21091,38018,18169,31.59866,18.504101,5.9766798,534944,1286078,695828,125714,1290996,407689,53232,564627,18.4,24939,1913,193386,220238,0,674,0,499213,138341,0.02899818,0.00344736,9715.375,NA,NA,0.2871176,0.387336663,0.325545737,214,NA,1,1,1,1,0,NA,NA,235,235,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.978,288.159,212.486
2009,HI,11,Hawaii,15,82,NA,NA,7.2,7.25,586522,45168,7882,21556,1714,25.303499,16.488621,5.9527998,57857,114599,38278,13613,103807,18240,4687,35946,12.5,6151,176,17939,24266,0,674,0,36320,27232,0.03180158,0.00115926,1766.636,NA,NA,0.259634399,0.378497608,0.361867993,6,NA,0,0,0,0,1,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.09,455.325,402.569
2009,ID,12,Idaho,16,63,NA,NA,8.8,7.25,690722,66409,1592,2378,1431,18.304991,10.17846,3.78321,54459,136243,71714,23586,170003,43601,9161,70830,13.7,1862,197,23989,26048,53,727,0.07,46175,14683,0.03608654,0.00712607,1790.843,NA,NA,0.207379047,0.443945126,0.348675827,32,1,1,1,1,1,0,NA,NA,185,185,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.147,300.01,294.408
2009,IL,13,Illinois,17,21,NA,NA,10.2,8,5943229,675429,19611,52412,15082,24.794861,14.63507,3.9459901,677147,1462421,648523,94144,1148891,237260,19645,293385,13.2,30588,2340,236464,269392,0,674,0,309870,153108,0.03237048,0.0060854,17525.827,NA,NA,0.27361524,0.363608428,0.362776332,216,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.6,405.186,203.324
2009,IN,14,Indiana,18,22,NA,NA,10.3,7.25,2864985,329004,39989,103175,9307,21.706249,16.08901,5.3018498,301195,706695,325209,77177,788167,151627,20737,210886,16.1,5599,853,106339,112791,0,674,0.050000001,170137,123316,0.03576168,0.00661342,7900.291,NA,NA,0.235717526,0.432413298,0.331869176,97,1,1,0,1,1,1,NA,NA,250,250,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.856,284.081,220.488
2009,IA,15,Iowa,19,31,NA,NA,6.4,7.25,1579248,108163,16155,40712,5393,25.102011,13.45453,4.51612,135558,295106,119373,35371,394391,49896,8754,84554,10.7,3313,708,42588,46609,22,696,0.090000004,75645,42441,0.03594163,0.00240517,4239.125,NA,NA,0.240191448,0.429752655,0.330055897,32,1,1,0,1,1,1,NA,NA,300,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.38,422.942,312.898
2009,KS,16,Kansas,20,32,NA,NA,6.9,2.65,1413873,104334,13122,33384,3881,29.672331,18.283131,5.1290102,99698,219265,136773,39424,356495,64432,12080,96299,13.7,3125,343,40577,44045,0,674,0.17,76989,20077,0.02972308,0.00303178,3328.956,NA,NA,0.238657867,0.412836712,0.348505421,43,1,1,1,1,1,0,NA,NA,241,241,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.96,424.007,291.498
2009,KY,17,Kentucky,21,51,NA,NA,10.3,7.25,1847126,213036,29473,59604,17404,27.40971,16.427971,6.56072,315885,701757,288711,52959,570755,169124,21680,238782,17,11486,1261,176735,189482,0,674,0,141768,161648,0.04848503,0.01455508,6780.762,NA,NA,0.235630037,0.42434369,0.340026273,54,1,1,1,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.11,279.922,283.255
2009,LA,18,Louisiana,22,45,NA,NA,6.8,7.25,1923884,140884,10201,22497,7482,20.934111,11.43253,4.39856,303287,723738,343001,47951,586936,188201,17528,243815,14.3,14710,1466,153514,169690,0,674,0.035,148747,52626,0.03657553,-0.00469848,6077.768,NA,NA,0.241936794,0.398224716,0.35983849,73,1,1,1,1,1,1,NA,NA,250,250,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.605,255.737,342.954
2009,ME,19,Maine,23,2,NA,NA,8.1,7.5,639954,56265,10609,24884,2707,26.837311,17.55728,7.1952901,99557,201248,47611,9900,107734,23621,4062,37150,11.4,2048,215,32296,34559,10,684,0.15000001,26663,115458,0.05871565,0.01892595,2867.337,NA,NA,0.240032036,0.414634501,0.345333462,5,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891.737,422.769,328.844
2009,MD,20,Maryland,24,52,NA,NA,7,7.25,2820245,212455,22425,53284,8160,24.93672,12.97103,5.7052302,212260,454196,195711,46981,432643,95556,17343,154317,9.6,14986,572,87372,102930,0,674,0.25,146411,323130,0.02978183,0.00493707,8415.989,NA,NA,0.302972983,0.338796526,0.358230492,64,1,1,1,1,1,0,NA,NA,300,300,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.468,546.394,432.584
2009,MA,21,Massachusetts,25,3,NA,NA,8.1,8,3189010,281372,47313,93269,17398,21.27879,12.8241,4.9288902,336050,627611,220164,38983,547582,101586,10128,134914,10.8,46354,3599,136656,186609,114,788,0.050000001,127944,22516,0.03999775,0.01094822,13208.364,NA,NA,0.268062788,0.387193296,0.344743917,32,1,1,1,1,1,0,NA,NA,300,300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.158,480.798,359.588
2009,MI,22,Michigan,26,23,NA,NA,13.7,7.4,4233803,669741,62230,157511,23716,25.14209,16.143841,5.5212402,694341,1450272,467860,82980,911466,213777,21515,282037,14,16404,1583,224996,242983,14,688,0.2,243275,73758,0.03610468,0.00366204,12479.722,NA,NA,0.271355738,0.370178547,0.358465714,83,1,1,1,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.101,472.743,352.386
2009,MN,23,Minnesota,27,33,NA,NA,7.8,6.15,2713426,228550,21772,47167,10535,18.609871,11.28025,3.1149199,165524,344972,185763,57588,615043,83470,18706,142628,11.1,10360,703,72184,83247,81,755,0.33000001,141598,99314,0.04956254,0.02220754,10984.997,NA,NA,0.211177132,0.426212565,0.362610303,47,1,1,1,1,1,0,NA,NA,275,280,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.59,499.632,322.667
2009,MS,24,Mississippi,28,46,NA,NA,9.5,7.25,1148930,120289,11322,23490,5649,34.42527,18.522779,6.2046599,214103,505920,271061,38757,405716,163579,15412,199880,23.1,11585,881,111650,124116,0,674,0,111478,82456,0.05414551,0.00797439,4866.588,NA,NA,0.252851282,0.399074431,0.348074286,54,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.85,186.647,246.232
2009,MO,25,Missouri,29,34,NA,NA,9.3,7.05,2766711,282852,34953,84130,9128,25.052999,16.04232,5.7465301,359746,1033249,286889,61135,645262,158631,23396,235682,15.5,8194,911,119027,128132,0,674,0,150145,34384,0.0323963,0.00168044,7128.411,NA,NA,0.232695914,0.446223052,0.321081034,103,1,1,1,1,1,0,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.714,289.229,229.323
2009,MT,26,Montana,30,64,NA,NA,6.8,6.9,466713,34301,3446,8701,1335,23.86208,13.78862,5.3006902,40923,92453,33886,10293,86652,16171,3186,25594,13.5,1043,122,15529,16694,0,674,0,20673,143824,0.03752752,-0.00224991,1256.604,NA,NA,0.231436458,0.427937724,0.340625818,16,1,1,1,1,1,0,NA,NA,250,250,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.45,493.093,383.038
2009,NE,27,Nebraska,31,35,NA,NA,4.6,7.25,945648,45935,7373,17814,3452,25.06765,15.31994,4.9512701,57442,133623,81169,26380,243466,34248,6551,58000,9.9,1971,232,22413,24616,5,679,0.050000001,45585,102689,0.0312101,0.00231067,2247.984,NA,NA,0.216425222,0.446043315,0.337531463,23,1,1,1,1,1,1,NA,NA,200,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866.664,356.056,259.265
2009,NV,28,Nevada,32,65,NA,NA,11.3,7.55,1196758,152541,8332,21249,3815,26.432461,14.82654,4.7564402,92885,200056,103344,21877,183808,40516,5980,55873,13,9653,647,28292,38592,36,710,0,67829,125366,0.02083319,-0.00220991,2132.873,NA,NA,0.250384268,0.405955516,0.343660216,63,1,1,0,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284.72,344.091,310.265
